year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage,churn
2013,6,20824,850,0,1276,0.14,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,423557,766,0,1,6.07,34.89,1,1,1,1,2,3,36.06,37,16.58,116.0,5.0,33.33,2,0,0.0,0.0,2,22,15.61,104.08,2,0,0.0,0.0,2,463,0.18,0.06,1,0,0.0,1,6,0.18,1,0,0.0,1,8,0.0,1,0.0,455,73.58,18.13,1,16,96.085,517.65,2.52,482.58,2.52,965,0,8,5,147.39,0
2013,6,1031867,212,0,1,0.0,0.87,1,1,0,0,1276,0,0.0,33,0.87,5.77,0.87,5.77,1,0,0.0,0.0,1,29,0.87,5.77,1,0,0.0,0.0,1,64,0.0,0.0,25,64,0.0,25,0,0.0,25,0,0.0,25,11,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,30.27,0.0,28.27,0.0,74,66,6,0,0.0,0
2013,6,198833,1986,0,2,0.35,8.4,1,1,0,1,26,1,5.0,32,1.14,14.05,0.69,4.58,2,0,0.0,0.0,2,10,1.14,7.58,2,0,0.0,0.0,2,121,7.26,0.06,2,17,1.02,2,104,6.24,2,0,0.0,2,16,0.0,0,0.0,0,0.0,0.0,1276,4,19.0,95.75,0.0,27.65,19.72,279,37,240,2,0.0,0
2013,6,324670,1415,0,1,0.0,25.21,1,1,0,1,6,2,18.03,83,22.99,126.52,3.7,16.12,1,0,0.0,0.0,1,65,15.62,104.1,1,0,0.0,0.0,1,37,2.22,2.0,1,0,0.0,1,0,0.0,1,0,0.0,1,24,2.0,0,0.0,0,0.0,0.0,1276,11,66.04,438.28,0.0,395.35,0.0,135,5,22,0,0.0,0
2013,6,62096,1595,0,2,21.01,2.95,1,1,0,1,5,2,17.02,38,2.59,19.62,0.77,5.15,2,0,0.0,0.0,2,21,2.59,17.23,2,0,0.0,0.0,2,14,0.36,0.06,4,0,0.0,4,6,0.36,4,0,0.0,4,5,0.0,0,0.0,0,0.0,0.0,1276,5,27.02,73.53,0.0,65.48,0.0,17,0,9,0,0.0,0
2013,8,1194377,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,165718,1981,0,13,8.13,0.2,1,0,0,0,1276,0,0.0,1,0.2,1.35,0.2,1.35,13,0,0.0,0.0,13,1,0.2,1.35,13,0,0.0,0.0,13,0,0.0,0.0,67,0,0.0,67,0,0.0,67,0,0.0,67,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,5.85,0.0,4.85,0.0,2,0,0,0,0.0,0
2013,6,269445,1694,0,3,2.15,19.59,1,0,0,1,10,2,18.0,45,19.59,134.08,3.35,22.32,3,0,0.0,0.0,3,37,19.59,130.57,3,0,0.0,0.0,3,0,0.0,0.0,37,0,0.0,37,0,0.0,37,0,0.0,37,7,0.0,0,0.0,0,0.0,0.0,1276,7,60.0,403.65,0.0,393.17,0.0,11,0,8,3,0.0,0
2013,6,194809,1986,0,1,13.78,3.84,1,1,0,0,72,0,0.0,25,3.84,21.5,0.38,2.13,1,0,0.0,0.0,1,22,3.84,21.35,1,0,0.0,0.0,1,1,0.0,0.0,1276,0,0.0,1276,1,0.0,1276,0,0.0,1276,7,0.0,0,0.0,0,0.0,0.0,1276,1,24.0,81.53,0.0,79.75,0.0,0,0,0,0,0.0,0
2013,8,1195778,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,340925,1214,0,2,5.07,10.61,1,1,0,1,16,1,1.5,69,4.54,30.47,0.99,6.62,2,2,0.54,1.53,2,17,3.4,22.65,2,29,1.14,7.82,2,77,6.07,0.11,2,0,0.0,2,48,2.88,2,29,3.19,2,17,0.0,11,0.0,0,0.0,0.0,1276,3,25.5,71.32,1.53,61.77,7.82,166,0,133,29,0.0,0
2013,6,915,808,0,2,3.4,1.97,1,0,0,0,34,0,0.0,12,1.97,13.15,0.29,1.93,2,0,0.0,0.0,2,12,1.97,13.15,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,4,0.0,0,0.0,0,0.0,0.0,1276,2,12.0,61.6,0.0,57.95,0.0,0,0,0,0,0.0,0
2013,6,1135806,205,0,73,5.89,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,73,0,0.0,0.0,73,0,0.0,0.0,73,0,0.0,0.0,73,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,2,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,61599,1982,0,30,24.76,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,30,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,216232,1757,0,2,34.68,5.04,1,1,0,1,1276,1,12.0,9,0.36,3.07,0.18,1.07,2,0,0.0,0.0,2,1,0.18,1.0,2,0,0.0,0.0,2,52,4.68,0.09,2,5,0.45,2,47,4.23,2,0,0.0,2,5,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,6.3,0.0,5.0,0.0,106,11,95,0,0.0,0
2013,6,427417,600,0,2,10.07,3.43,1,1,0,1,16,1,1.5,17,3.21,16.62,1.28,5.08,2,0,0.0,0.0,2,0,0.0,0.0,2,3,0.0,0.0,2,2,0.22,0.11,9,0,0.0,9,0,0.0,9,0,0.0,9,9,0.0,5,0.0,0,0.0,0.0,1276,4,25.505,65.48,0.0,2.0,1.0,16,0,5,4,0.0,0
2013,6,115039,1986,0,2,13.88,3.37,1,1,0,1,12,1,6.0,23,3.31,25.62,0.6,4.0,2,0,0.0,0.0,2,10,2.04,13.58,2,0,0.0,0.0,2,1,0.06,0.06,19,0,0.0,19,1,0.06,19,0,0.0,19,9,0.0,0,0.0,0,0.0,0.0,1276,6,30.01,155.42,0.0,102.85,0.0,2,0,1,0,0.0,0
2013,6,33167,1006,0,2,51.35,48.28,1,1,0,1,11,2,72.06,87,41.97,111.45,14.9,33.22,2,0,0.0,0.0,2,25,9.94,66.23,2,0,0.0,0.0,2,101,6.31,0.11,2,0,0.0,2,96,5.76,2,0,0.0,2,29,0.0,0,0.0,0,0.0,0.0,1276,11,256.06,495.05,1.42,272.72,3.83,280,0,268,2,0.0,0
2013,6,364253,894,0,6,0.03,0.0,1,0,0,0,1276,0,0.0,10,0.0,0.0,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,6,0,0.0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,42,3,0.0,0,0.0,0,0.0,0.0,60,0,0.0,7.65,0.0,7.63,0.0,4,0,3,0,4.49,0
2013,6,326317,1315,0,1,5.73,2.83,1,1,0,1,26,1,5.0,36,0.67,4.57,0.25,1.03,1,0,0.0,0.0,1,1,0.0,0.0,1,5,0.02,0.17,1,26,2.16,0.11,2,0,0.0,2,14,0.84,2,2,0.22,2,16,0.0,1,0.0,0,0.0,0.0,1276,4,21.0,48.55,0.0,4.0,6.55,124,0,74,11,0.0,0
2013,6,187876,1985,0,1,0.74,10.09,1,1,0,1,6,3,10.81,89,9.85,79.65,0.8,5.33,1,0,0.0,0.0,1,59,9.34,62.27,1,0,0.0,0.0,1,113,0.24,0.06,1,3,0.18,1,1,0.06,1,0,0.0,1,59,0.0,0,0.0,0,0.0,0.0,1276,37,42.23,297.97,0.0,226.0,0.0,452,98,20,0,0.0,0
2013,6,55241,1986,0,1,11.29,8.64,1,1,0,1,26,1,6.01,36,8.64,63.12,1.34,8.92,1,0,0.0,0.0,1,21,8.49,56.58,1,0,0.0,0.0,1,32,0.0,0.0,1,0,0.0,1,0,0.0,1,0,0.0,1,6,0.0,0,0.0,0,0.0,0.0,1276,10,34.02,129.27,0.0,115.53,0.0,132,0,25,0,0.0,0
2013,6,29672,1024,0,2,13.99,10.83,1,0,0,1,10,3,14.0,45,10.83,83.08,9.0,60.0,2,0,0.0,0.0,2,23,10.83,75.52,2,0,0.0,0.0,2,0,0.0,0.0,42,0,0.0,42,0,0.0,42,0,0.0,42,5,0.0,1,0.0,0,0.0,0.0,1276,3,14.0,134.6,0.0,117.73,0.0,1,0,1,0,0.0,0
2013,6,315528,1110,0,3,11.38,1.12,1,1,0,0,60,0,0.0,5,0.94,6.23,0.31,2.05,3,0,0.0,0.0,3,5,0.94,6.23,3,0,0.0,0.0,3,3,0.18,0.06,19,0,0.0,19,3,0.18,19,0,0.0,19,3,0.0,0,0.0,0,0.0,0.0,1276,1,12.0,7.43,0.0,6.23,0.0,19,0,15,0,0.0,0
2013,6,12138,809,0,1,12.95,2.11,1,1,1,1,18,2,5.0,43,0.19,5.72,0.15,1.0,1,0,0.0,0.0,1,5,0.04,4.0,1,0,0.0,0.0,1,37,1.92,0.06,2,0,0.0,2,32,1.92,2,0,0.0,2,15,0.0,0,0.0,378,115.88,0.0,1,7,25.0,13.1,0.0,10.38,0.0,107,0,95,0,292.14,0
2013,6,4082,964,0,1,25.81,15.85,1,0,0,1,16,3,39.02,104,15.85,114.48,1.91,12.7,1,0,0.0,0.0,1,36,15.7,104.72,1,3,0.15,1.53,1,0,0.0,0.0,59,0,0.0,59,0,0.0,59,0,0.0,59,10,0.0,0,0.0,0,0.0,0.0,1276,7,57.015,269.62,0.0,252.27,1.53,2,0,2,0,0.0,0
2013,6,1124794,15885,0,1276,0.0,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,417007,583,0,4,2.27,3.16,1,0,0,1,29,1,4.0,23,3.16,31.72,1.7,11.35,4,0,0.0,0.0,4,7,3.16,21.07,4,0,0.0,0.0,4,0,0.0,0.0,92,0,0.0,92,0,0.0,92,0,0.0,92,9,0.0,0,0.0,0,0.0,0.0,1276,2,8.0,114.55,0.0,73.07,0.0,3,0,3,0,0.0,0
2013,6,99336,1983,0,4,1.76,0.54,1,0,0,0,1276,0,0.0,3,0.54,3.0,0.18,1.0,4,0,0.0,0.0,4,3,0.54,3.0,4,0,0.0,0.0,4,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,14.47,0.0,14.47,0.0,0,0,0,0,0.0,0
2013,7,1171304,6,1,0,2.82,12.81,1,1,0,1,6,1,15.0,65,8.01,53.43,0.98,6.53,0,0,0.0,0.0,0,54,8.01,53.4,0,0,0.0,0.0,0,80,4.8,0.06,0,0,0.0,0,80,4.8,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,1307,2,15.0,53.43,0.0,53.4,0.0,80,0,80,0,0.0,0
2013,6,139885,1986,0,1,10.2,15.03,1,1,0,1,16,2,15.02,56,14.73,101.4,1.5,10.02,1,0,0.0,0.0,1,33,10.29,68.57,1,0,0.0,0.0,1,27,0.3,0.06,1,5,0.3,1,0,0.0,1,0,0.0,1,11,0.0,0,0.0,0,0.0,0.0,1276,8,51.03,296.62,0.5,211.38,13.75,94,17,6,6,0.0,0
2013,8,1191831,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,340126,1233,0,18,8.81,0.15,1,0,0,0,1276,0,0.0,1,0.15,1.0,0.15,1.0,18,0,0.0,0.0,18,0,0.0,0.0,18,0,0.0,0.0,18,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,1150117,75,0,1,7.94,5.15,1,1,0,1,27,1,5.0,18,4.49,31.57,3.65,24.35,1,0,0.0,0.0,1,13,4.49,29.9,1,0,0.0,0.0,1,11,0.66,0.06,2,5,0.3,2,6,0.36,2,0,0.0,2,4,0.0,0,0.0,0,0.0,0.0,1276,4,15.0,37.95,0.0,36.28,0.0,27,13,14,0,0.0,0
2013,6,214782,1884,0,3,6.15,2.3,1,0,0,0,50,0,0.0,15,2.3,15.7,1.03,6.83,3,0,0.0,0.0,3,6,2.3,15.3,3,0,0.0,0.0,3,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,4,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,50.62,0.0,40.72,0.0,0,0,0,0,0.0,0
2013,6,32814,980,0,1,8.1,1.82,1,1,0,0,1276,0,0.0,18,1.22,12.88,0.15,1.88,3,0,0.0,0.0,3,14,1.22,12.88,3,0,0.0,0.0,3,10,0.6,0.06,1,1,0.06,1,9,0.54,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,35.58,0.0,25.52,0.0,28,6,22,0,0.0,0
2013,6,9852,509,0,2,14.81,5.0,1,0,0,0,1276,0,0.0,25,5.0,33.35,0.63,4.17,2,0,0.0,0.0,2,25,5.0,33.35,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,139.08,4.33,134.75,4.33,0,0,0,0,0.0,0
2013,6,165912,1974,0,2,11.91,1.08,1,0,0,0,1276,0,0.0,8,1.08,7.18,0.32,2.1,2,0,0.0,0.0,2,7,0.93,6.18,2,0,0.0,0.0,2,0,0.0,0.0,32,0,0.0,32,0,0.0,32,0,0.0,32,3,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,15.68,0.0,12.68,0.0,6,0,5,0,0.0,0
2013,6,180626,1973,0,2,10.99,0.75,1,0,0,1,2,1,6.0,10,0.75,6.57,0.15,1.0,2,0,0.0,0.0,2,4,0.6,4.0,2,0,0.0,0.0,2,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,6,0.0,1,0.0,0,0.0,0.0,1276,1,6.0,15.72,0.0,9.52,0.0,0,0,0,0,0.0,0
2013,6,1162424,41,0,8,10.23,3.34,1,1,0,0,41,0,0.0,92,3.16,24.07,0.63,5.95,8,0,0.0,0.0,8,18,2.59,17.25,8,21,0.57,5.95,8,3,0.18,0.06,15,1,0.06,15,2,0.12,15,0,0.0,15,5,0.0,2,0.0,0,0.0,0.0,1276,2,15.0,31.25,0.0,22.37,7.42,10,2,6,2,0.0,0
2013,6,411522,842,0,1,0.01,143.99,1,1,0,1,1,14,144.0,66,142.89,170.42,13.45,13.58,1,0,0.0,0.0,1,0,0.0,0.0,1,0,0.0,0.0,1,20,1.1,0.25,4,0,0.0,4,11,0.0,4,0,0.0,4,23,0.0,0,0.0,0,0.0,0.0,1276,40,378.0,441.4,0.0,0.0,0.0,40,0,23,0,0.0,0
2013,6,443781,488,0,4,0.6,7.99,1,0,0,1,16,1,1.5,40,7.99,36.82,0.8,2.95,4,0,0.0,0.0,4,19,3.41,22.73,4,0,0.0,0.0,4,0,0.0,0.0,45,0,0.0,45,0,0.0,45,0,0.0,45,8,0.0,0,0.0,0,0.0,0.0,1276,6,25.5,134.18,0.0,84.42,0.0,3,0,0,0,0.0,0
2013,8,1190541,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,986872,417,0,1,5.24,4.56,1,1,0,1,10,1,6.0,35,4.38,29.27,1.26,8.37,1,1,0.18,0.5,1,26,4.21,28.03,1,1,0.18,0.5,1,5,0.18,0.06,12,4,0.12,12,1,0.06,12,0,0.0,12,7,0.0,0,0.0,0,0.0,0.0,1276,2,10.0,53.88,0.5,51.85,0.5,9,6,3,0,0.0,0
2013,6,997237,415,0,1,7.89,14.91,1,1,0,1,16,1,2.25,208,14.43,174.2,1.9,15.88,1,8,3.87,11.1,1,90,3.2,109.08,1,23,4.93,17.7,1,8,0.48,0.06,24,0,0.0,24,8,0.48,24,0,0.0,24,47,0.0,7,0.0,0,0.0,0.0,1276,4,42.25,470.33,14.33,278.1,23.38,22,2,20,0,0.0,0
2013,6,80796,1986,0,2,5.7,4.1,1,1,0,1,6,1,6.0,23,3.92,23.88,0.64,4.23,2,0,0.0,0.0,2,21,3.28,21.88,2,0,0.0,0.0,2,4,0.18,0.06,6,0,0.0,6,3,0.18,6,0,0.0,6,19,0.0,0,0.0,0,0.0,0.0,1276,2,12.0,57.42,0.0,54.4,0.0,8,0,6,0,0.0,0
2013,6,421623,492,0,20,0.04,0.0,1,0,0,0,1276,0,0.0,1,0.0,0.0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,20,0,0.0,0.0,72,0,0.0,72,0,0.0,72,0,0.0,72,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,5.32,0.0,0.0,0.0,42,0,41,0,0.0,1
2013,6,1122001,125,0,1,3.9,16.88,1,1,0,1,16,1,1.5,88,13.46,91.82,1.19,7.9,1,0,0.0,0.0,1,39,9.45,62.97,1,0,0.0,0.0,1,57,3.42,0.06,2,3,0.18,2,54,3.24,2,0,0.0,2,7,0.0,0,0.0,0,0.0,0.0,1276,3,37.5,204.42,0.0,142.07,0.0,145,7,129,0,0.0,0
2013,6,359495,1297,0,2,23.83,4.96,1,1,0,1,7,1,24.02,29,3.94,36.97,2.39,24.9,2,0,0.0,0.0,2,10,1.4,9.32,2,1,2.39,24.9,2,14,1.02,0.11,2,0,0.0,2,6,0.36,2,1,0.11,2,11,0.0,1,0.0,0,0.0,0.0,1276,3,24.015,80.32,0.0,42.88,24.9,15,0,7,1,0.0,0
2013,8,1193670,15947,0,8,0.0,0.0,0,0,0,1,8,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,434160,15885,0,9,0.0,0.0,1,0,0,0,1276,0,0.0,1,0.0,0.0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,9,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,1155003,15885,0,34,0.0,0.0,0,0,0,0,58,0,0.0,0,0.0,0.0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,34,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,8,1172840,15947,0,10,0.0,0.0,1,1,0,1,26,1,0.0,5,0.0,0.0,0.0,0.0,10,0,0.0,0.0,10,1,0.0,0.0,10,0,0.0,0.0,10,2,0.0,0.0,18,0,0.0,18,0,0.0,18,0,0.0,18,10,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0
2013,6,170212,1977,0,8,15.6,3.99,1,1,0,0,38,0,0.0,16,3.55,23.87,1.0,6.68,8,0,0.0,0.0,8,13,3.49,23.25,8,2,0.06,0.62,8,4,0.44,0.11,9,0,0.0,9,0,0.0,9,4,0.44,9,5,0.0,2,0.0,0,0.0,0.0,1276,1,24.0,169.37,0.5,152.65,7.47,15,0,6,5,0.0,0
2013,6,417990,373,0,1,26.39,67.66,1,1,1,1,7,2,60.05,177,34.7,73.12,13.83,13.97,1,0,0.0,0.0,1,8,2.71,18.18,1,47,18.86,19.05,1,319,32.96,0.55,1,5,0.0,1,261,15.66,1,52,17.05,1,33,0.0,6,0.0,6,1.67,0.0,3,20,258.205,1522.77,3.33,945.63,22.38,963,10,850,56,14.52,0
2013,6,1132353,230,0,19,1.97,2.5,1,0,0,0,55,0,0.0,19,2.5,10.9,0.45,1.78,19,0,0.0,0.0,19,0,0.0,0.0,19,0,0.0,0.0,19,0,0.0,0.0,39,0,0.0,39,0,0.0,39,0,0.0,39,3,0.0,0,0.0,0,0.0,0.0,1276,1,6.0,24.53,0.0,9.0,0.0,3,0,3,0,0.0,0
2013,6,399645,786,0,1,0.0,0.0,1,1,0,0,83,0,0.0,43,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,1,0.0,0.0,1,7,0.0,0.0,1,4,0.0,0.0,29,0,0.0,29,4,0.0,29,0,0.0,29,10,0.0,4,0.0,0,0.0,0.0,1276,3,10.005,32.17,0.0,28.3,0.58,165,0,110,1,0.0,0
2013,6,302297,1669,0,1,16.01,1.92,1,1,0,1,16,1,1.5,9,0.3,6.7,0.15,1.35,15,0,0.0,0.0,15,2,0.3,2.0,15,0,0.0,0.0,15,27,1.62,0.06,1,0,0.0,1,27,1.62,1,0,0.0,1,4,0.0,0,0.0,0,0.0,0.0,1276,1,1.5,33.28,0.0,26.63,0.0,123,0,118,5,0.0,0
2013,6,148892,1980,0,1,5.55,1.93,1,1,0,0,1276,0,0.0,45,1.21,79.2,0.16,16.57,2,0,0.0,0.0,2,4,0.46,3.03,2,0,0.0,0.0,2,15,0.72,0.06,1,0,0.0,1,12,0.72,1,0,0.0,1,24,0.0,1,0.0,0,0.0,0.0,1276,0,0.0,88.55,0.0,5.03,0.0,46,0,43,0,0.0,0
2013,8,1196015,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1
2013,6,1101917,55,0,2,0.0,3.3,1,1,0,0,38,0,0.0,36,0.0,2.97,0.0,1.03,2,0,0.0,0.0,2,4,0.0,0.0,2,0,0.0,0.0,2,101,3.3,0.06,8,0,0.0,8,90,3.3,8,0,0.0,8,10,0.0,0,0.0,0,0.0,0.0,37,5,21.005,15.25,0.0,5.0,0.0,242,0,158,0,72.89,0
2013,6,949626,50,0,1,1.07,20.71,1,1,0,1,9,2,10.0,30,20.53,136.87,3.11,20.75,1,0,0.0,0.0,1,1,0.0,0.0,1,0,0.0,0.0,1,21,0.18,0.06,1,0,0.0,1,3,0.18,1,0,0.0,1,36,0.0,0,0.0,0,0.0,0.0,1276,5,25.0,165.15,0.0,0.0,0.0,32,0,11,0,0.0,0
2013,6,377595,888,0,1,6.48,22.29,1,1,0,1,12,2,17.0,45,17.2,115.55,4.81,32.08,1,0,0.0,0.0,1,23,16.5,109.97,1,1,0.1,1.08,1,84,5.09,0.11,1,26,1.56,1,57,3.42,1,1,0.11,1,8,0.0,2,0.0,0,0.0,0.0,1276,8,75.0,406.0,0.0,376.08,1.08,228,49,178,1,0.0,0
2013,6,5780,742,0,1276,11.71,0.0,0,0,0,0,1276,0,0.0,0,0.0,0.0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0
2013,6,55634,1985,0,6,2.19,0.18,1,1,0,0,1276,0,0.0,3,0.0,0.17,0.0,0.17,22,0,0.0,0.0,22,0,0.0,0.0,22,0,0.0,0.0,22,2,0.18,0.09,6,0,0.0,6,2,0.18,6,0,0.0,6,4,0.0,0,0.0,0,0.0,0.0,1276,0,0.0,11.08,0.0,10.0,0.0,6,0,6,0,0.0,0
2013,6,400314,806,0,9,4.66,9.54,1,0,0,1,16,1,1.5,80,9.54,56.68,1.49,8.93,9,0,0.0,0.0,9,24,3.87,25.77,9,0,0.0,0.0,9,0,0.0,0.0,1276,0,0.0,1276,0,0.0,1276,0,0.0,1276,6,0.0,0,0.0,0,0.0,0.0,1276,1,1.5,127.72,1.0,66.57,1.87,0,0,0,0,0.0,0
